x-axis,2
second,Volt
-48.921875E+00,+966.269E-03
-48.914063E+00,+974.309E-03
-48.906250E+00,+958.229E-03
-48.898438E+00,+966.269E-03
-48.890625E+00,+958.229E-03
-48.882813E+00,+950.188E-03
-48.875000E+00,+942.148E-03
-48.867188E+00,+926.068E-03
-48.859375E+00,+942.148E-03
-48.851563E+00,+950.188E-03
-48.843750E+00,+950.188E-03
-48.835938E+00,+934.108E-03
-48.828125E+00,+942.148E-03
-48.820313E+00,+942.148E-03
-48.812500E+00,+918.028E-03
-48.804688E+00,+934.108E-03
-48.796875E+00,+909.987E-03
-48.789063E+00,+918.028E-03
-48.781250E+00,+909.987E-03
-48.773438E+00,+893.907E-03
-48.765625E+00,+901.947E-03
-48.757813E+00,+893.907E-03
-48.750000E+00,+893.907E-03
-48.742188E+00,+918.028E-03
-48.734375E+00,+901.947E-03
-48.726563E+00,+893.907E-03
-48.718750E+00,+893.907E-03
-48.710938E+00,+893.907E-03
-48.703125E+00,+893.907E-03
-48.695313E+00,+885.867E-03
-48.687500E+00,+893.907E-03
-48.679688E+00,+885.867E-03
-48.671875E+00,+901.947E-03
-48.664063E+00,+893.907E-03
-48.656250E+00,+893.907E-03
-48.648438E+00,+885.867E-03
-48.640625E+00,+909.987E-03
-48.632813E+00,+885.867E-03
-48.625000E+00,+885.867E-03
-48.617188E+00,+885.867E-03
-48.609375E+00,+901.947E-03
-48.601563E+00,+885.867E-03
-48.593750E+00,+901.947E-03
-48.585938E+00,+893.907E-03
-48.578125E+00,+909.987E-03
-48.570313E+00,+901.947E-03
-48.562500E+00,+909.987E-03
-48.554688E+00,+901.947E-03
-48.546875E+00,+901.947E-03
-48.539063E+00,+901.947E-03
-48.531250E+00,+918.028E-03
-48.523438E+00,+901.947E-03
-48.515625E+00,+909.987E-03
-48.507813E+00,+909.987E-03
-48.500000E+00,+909.987E-03
-48.492188E+00,+926.068E-03
-48.484375E+00,+926.068E-03
-48.476563E+00,+934.108E-03
-48.468750E+00,+934.108E-03
-48.460938E+00,+926.068E-03
-48.453125E+00,+934.108E-03
-48.445313E+00,+934.108E-03
-48.437500E+00,+958.229E-03
-48.429688E+00,+966.269E-03
-48.421875E+00,+950.188E-03
-48.414063E+00,+966.269E-03
-48.406250E+00,+958.229E-03
-48.398438E+00,+966.269E-03
-48.390625E+00,+974.309E-03
-48.382813E+00,+974.309E-03
-48.375000E+00,+966.269E-03
-48.367188E+00,+974.309E-03
-48.359375E+00,+966.269E-03
-48.351563E+00,+982.349E-03
-48.343750E+00,+998.430E-03
-48.335938E+00,+990.389E-03
-48.328125E+00,+1.006470E+00
-48.320313E+00,+998.430E-03
-48.312500E+00,+1.006470E+00
-48.304688E+00,+1.006470E+00
-48.296875E+00,+1.006470E+00
-48.289063E+00,+1.022550E+00
-48.281250E+00,+1.006470E+00
-48.273438E+00,+1.006470E+00
-48.265625E+00,+1.022550E+00
-48.257813E+00,+1.030590E+00
